outcome.test.score,treatment,school,is.female,mother.attended.secondary.school,father.attened.secondary.school,failed.at.least.one.school.year,family.receives.cash.transfer,has.computer.with.internet.at.home,is.unemployed,has.some.form.of.income,saves.money.for.future.purchases,intention.to.save.index,makes.list.of.expenses.every.month,negotiates.prices.or.payment.methods,fincial.autonomy.index
45.69783783,1,35909828,1,1,1,0,1,0,0,1,0,42,0,0,48
76.0357666,1,35909828,0,1,1,0,0,0,1,1,,70,1,1,58
97.841362,1,33053910,,,,,,,0,1,0,51,0,1,39
45.42338943,1,35012178,1,0,0,0,0,0,0,0,0,59,0,1,37
61.71157074,1,35012051,1,1,1,0,0,0,0,1,0,50,0,0,31
73.94193268,1,35012051,0,1,1,0,0,0,0,1,0,39,0,1,22
54.27585983,1,35012359,1,1,1,1,0,1,0,0,0,31,0,1,84
71.00421143,1,35012359,0,1,1,1,0,0,0,0,0,49,0,0,31
41.48052597,1,35012359,1,,0,0,0,0,0,0,0,57,0,0,52
79.51247406,1,35012233,,,,,,,1,1,0,48,0,1,50
65.32699585,1,35012233,1,0,0,1,0,0,1,1,0,81,1,1,71
58.97555923,0,35907972,1,0,1,0,0,1,0,1,1,50,0,1,37
63.04738998,1,33054177,,,,,,,1,0,1,61,0,1,62
69.12888336,1,35042195,0,0,1,1,0,0,0,1,0,30,0,1,56
36.69137192,0,35046127,0,1,1,0,0,0,1,1,0,8,0,0,
52.32337189,0,35046127,1,0,0,0,0,0,0,0,0,59,0,0,77
36.74282074,0,35905008,0,0,1,1,1,1,1,1,0,39,0,1,52
79.46052551,0,35045196,1,1,1,0,0,0,0,0,0,38,0,0,31
74.13176727,1,33054177,,,,,,,0,1,0,36,0,0,33
51.71085358,0,35269335,,,,,,,1,1,0,46,1,1,
41.64481735,0,35269335,0,1,0,1,0,0,1,1,0,66,0,1,41
40.2608757,0,35046097,1,1,1,0,1,1,1,1,0,51,0,1,20
46.82208252,1,35903097,1,0,0,0,0,0,1,1,0,45,0,1,54
52.58453369,1,35903097,0,0,0,1,0,0,1,1,0,38,0,1,48
57.38681412,1,35903097,0,1,0,0,0,1,0,1,0,66,0,1,60
59.64892578,1,35903097,0,1,0,0,0,1,1,1,0,55,0,1,41
64.92076111,1,33054177,,,,,,,0,0,0,50,0,0,62
34.16388702,1,35903097,0,1,1,0,0,0,0,1,0,40,0,1,50
50.9699707,1,35903097,0,0,0,0,0,1,0,0,0,0,0,0,27
74.15248871,1,35903097,1,0,1,1,0,0,1,1,0,71,0,1,75
69.5790863,1,35903097,1,1,0,0,0,0,0,0,0,42,0,1,22
48.3268013,1,35903097,1,1,1,1,0,0,1,1,0,12,0,1,69
44.51047134,1,35903097,0,1,1,0,0,0,0,1,0,35,0,0,33
58.45949173,1,35903097,1,0,1,0,1,0,0,0,0,29,0,0,
33.57066727,0,35909836,1,0,0,1,1,1,1,1,0,57,1,1,77
53.60414886,0,33054711,,,,,,,1,1,0,72,0,1,60
54.30918503,1,35012324,0,1,0,0,0,0,0,0,0,61,0,1,41
43.94122314,1,35012324,0,1,1,1,1,1,1,0,0,,0,0,
65.58448029,1,35012324,1,1,0,1,0,1,0,1,0,51,1,1,56
44.32038879,1,35012324,1,0,1,0,1,1,1,1,0,61,0,1,54
50.11326599,1,35012324,0,0,0,1,0,1,1,1,0,55,0,1,54
43.30768204,0,33054711,,,,,,,0,0,0,44,0,1,77
48.28080368,1,35909877,0,0,0,1,0,0,1,1,1,58,1,1,
82.01687622,1,35909877,,,,,,,0,0,0,39,0,0,69
45.33641434,1,35909877,0,0,0,1,1,1,1,1,1,62,0,1,82
54.32541656,1,35909877,1,0,0,0,1,1,0,0,0,63,0,1,77
42.9581337,0,35901404,0,1,0,0,1,0,1,1,0,49,1,1,71
63.86003494,0,35901404,0,0,0,0,1,1,1,1,0,66,0,1,69
27.13031769,0,35012075,1,0,0,1,0,1,0,0,0,30,0,0,35
28.66758537,1,35012087,1,1,1,0,1,1,1,0,0,4,0,1,
56.67625046,0,17035287,,,,,,,1,1,0,,0,1,
51.82884216,0,33054711,,,,,,,0,0,0,56,1,1,43
77.78704071,1,35012087,1,1,1,0,0,0,0,0,0,68,0,0,31
46.33401871,1,35012087,0,0,0,1,0,1,1,1,0,19,1,1,67
38.32326889,0,35012130,0,0,1,1,0,0,0,0,0,6,0,1,41
41.52244568,0,35012130,0,1,1,0,1,0,1,1,0,33,0,0,46
69.51839447,0,35012348,1,0,0,0,1,0,0,1,0,43,0,1,54
48.28562927,1,35012300,0,0,0,0,0,0,1,1,0,20,0,1,20
43.92632675,1,35012300,1,1,0,1,0,0,1,1,0,41,0,0,31
46.57618332,1,35012300,1,0,0,0,1,0,0,0,0,50,0,0,71
50.67968369,0,33054711,,,,,,,0,1,1,47,0,0,37
58.75814819,1,35012300,0,1,1,0,0,0,1,0,0,52,1,1,67
35.44230652,0,35012129,0,0,1,0,0,0,1,0,0,37,0,1,58
64.98545074,0,33054711,,,,,,,0,0,0,42,0,1,35
56.40820694,1,35905012,1,1,0,1,0,0,0,1,0,,0,1,
36.38877106,0,35901748,0,1,0,1,0,0,1,1,0,61,0,1,46
50.86645508,0,33054711,,,,,,,0,0,0,19,0,1,54
43.38008499,0,35005204,0,0,1,0,0,1,0,1,0,33,0,1,46
45.6437912,0,35005204,0,0,1,0,1,0,0,1,0,13,0,1,39
66.93669128,0,35005204,0,1,0,0,0,0,1,1,0,60,0,1,39
35.7142334,0,35005204,0,1,0,0,0,0,0,0,0,68,0,1,58
49.44804001,0,35005204,0,0,0,0,0,0,0,0,0,37,0,1,
77.73783875,1,35004807,1,0,0,0,0,1,0,0,0,47,0,0,
34.52304077,1,35039299,1,0,1,0,1,0,1,1,0,40,0,1,58
36.07920837,1,35923503,0,1,1,1,1,0,0,1,1,36,1,1,50
64.31013489,0,33055742,,,,,,,0,0,0,54,0,0,31
30.04377174,1,35923503,1,,0,,0,1,1,0,,,,,
28.44710922,0,35044453,1,0,0,,0,,1,1,0,71,0,,
41.6677475,0,35005320,1,0,0,0,0,1,1,1,1,42,0,1,67
31.69824982,0,35005320,0,0,1,0,0,0,1,1,0,46,,0,79
29.01475906,0,35005320,1,0,0,0,0,1,1,1,1,,0,1,67
43.02594376,0,35005320,1,1,1,0,1,0,1,1,0,32,0,1,37
59.39940262,0,35005320,1,1,0,,0,0,0,0,0,,0,1,14
35.52489853,0,35005320,0,1,1,0,1,0,1,1,0,41,0,0,22
67.92513275,0,33055742,,,,,,,1,1,0,13,0,0,20
72.727005,0,35923059,1,0,0,0,0,1,1,1,0,50,0,1,16
68.46041107,0,35923059,1,1,1,0,0,0,0,0,0,,0,1,54
36.13995361,0,35906591,1,0,0,0,0,0,0,1,0,46,0,1,41
33.21509171,0,35906591,0,0,0,1,0,1,1,1,1,59,0,1,67
38.42512894,0,17035287,,,,,,,1,1,1,,0,,
71.88009644,1,35005307,0,1,1,0,1,0,0,0,1,62,1,1,31
86.42710114,0,35041762,1,1,0,0,0,0,0,0,0,71,0,0,79
33.88260651,0,35041762,0,0,0,0,0,0,1,1,1,19,0,1,73
56.67890167,0,35041762,0,0,1,1,0,1,0,1,0,38,1,1,75
54.3341713,0,35041762,1,0,0,0,0,1,1,1,1,62,1,1,77
64.81699371,0,35041762,0,1,0,0,0,0,1,1,1,87,0,1,69
56.73167419,0,35041762,0,1,1,1,0,1,1,1,1,68,0,1,41
77.24617004,0,35041762,1,1,1,,0,1,0,0,0,41,0,1,71
51.97162247,0,35041609,0,0,0,1,0,0,0,0,0,32,0,1,50
33.49920273,0,35041609,0,0,0,0,1,0,1,1,0,52,0,0,46
33.69755554,0,35041609,0,0,0,0,1,0,1,1,1,,0,1,
44.25345612,0,35041609,0,0,0,0,1,0,0,1,0,26,0,1,20
45.98593903,1,35904594,0,0,0,1,1,1,0,1,0,25,1,1,86
61.89810181,1,35904594,0,0,0,0,0,0,0,0,0,42,0,1,35
75.59994507,1,33056501,,,,,,,1,1,,69,,1,
54.11774063,0,35038301,1,0,0,0,0,0,0,0,0,84,0,1,
54.30950928,1,35044436,0,1,1,0,0,0,0,1,0,49,0,1,52
41.8535347,1,35044436,0,0,0,0,0,0,1,1,0,15,0,1,
60.94218063,1,35007195,0,1,1,1,1,0,0,0,0,39,0,1,27
65.06665039,0,35918623,1,1,0,0,0,0,0,1,0,36,0,1,31
43.81639099,0,35918623,1,1,1,0,0,0,0,1,0,33,0,1,
69.02980804,1,35007274,0,0,0,1,0,0,0,1,0,42,0,1,33
65.52983093,1,33056501,,,,,,,1,1,0,40,0,0,46
34.15855026,0,35923448,0,1,1,0,0,1,0,0,0,54,0,1,16
85.76782227,1,35007161,0,0,0,0,1,0,0,1,0,40,0,1,35
39.50236511,1,35007161,0,1,0,0,1,0,1,1,,32,,0,50
61.82970428,1,35914459,1,0,0,1,0,0,1,1,0,64,1,1,37
54.42579651,1,33056501,,,,,,,0,1,0,36,0,0,37
61.25706863,1,35914459,1,0,0,0,1,1,1,1,1,56,0,0,52
63.62754822,1,35914459,0,0,0,1,0,1,0,0,0,40,0,1,60
60.07889557,0,35906748,0,0,1,0,0,0,1,1,0,87,0,1,56
41.39967728,1,35905148,1,0,0,0,0,1,0,1,0,50,0,0,77
55.35231781,0,35043916,1,0,0,0,1,1,1,1,1,61,1,,58
31.89591217,0,35043916,0,0,0,1,1,0,1,1,0,-5,0,1,37
28.29476738,0,35014175,0,0,1,1,0,0,1,1,1,54,1,1,79
74.95188904,1,33056501,,,,,,,1,1,0,,0,1,8
34.74728394,0,35014175,1,0,0,0,0,0,1,1,0,54,0,1,60
30.75398445,0,35014175,0,0,0,0,0,0,1,1,0,38,1,1,54
38.91352844,0,35049220,0,0,0,0,1,1,1,1,1,36,0,1,48
63.31774902,1,35014278,1,0,0,0,0,0,0,1,0,71,0,0,43
39.31033325,0,35901600,0,0,0,0,0,0,1,1,0,59,0,1,
67.27516937,0,35901600,0,0,0,1,0,0,1,1,1,,0,1,65
73.07828522,0,35901600,1,0,1,0,0,0,0,1,0,40,0,1,12
57.63793564,0,35014126,0,0,0,1,1,0,1,1,0,38,0,1,14
36.27628326,0,33057737,,,,,,,1,1,0,50,0,1,29
89.69750977,0,35914460,1,0,1,0,0,0,0,1,1,42,0,1,54
36.36532593,0,35014254,0,0,0,0,0,0,1,1,0,47,0,1,31
67.19337463,1,35014266,0,1,1,1,0,0,0,0,0,57,0,1,46
27.3170433,1,35014217,0,0,0,1,1,0,1,1,0,9,0,1,88
77.47097015,1,35014217,0,1,1,1,0,0,0,0,0,26,0,1,46
36.90190887,1,35014217,1,0,0,0,1,0,0,1,0,,0,1,
45.49425125,1,35014217,0,0,0,1,0,1,0,0,0,32,0,1,27
35.34213257,1,35014217,0,1,1,1,0,1,1,1,0,57,0,1,69
48.91425705,1,35014217,0,1,1,0,1,0,0,1,0,36,0,0,62
41.24968338,0,33057737,,,,,,,0,1,0,51,1,0,65
34.17843246,1,35014217,1,0,0,1,0,1,0,0,0,56,0,0,56
58.6596756,0,17005264,1,0,0,,1,1,1,1,0,58,1,1,60
45.49805069,1,17014646,1,1,0,1,0,1,,,,,,,
58.2073288,0,17018390,1,1,1,0,0,1,,,,,,,
60.3052063,0,17018390,0,0,0,0,1,1,1,1,1,,0,1,48
64.66136932,0,17021502,0,0,0,0,1,0,1,1,0,,0,1,88
55.37743378,1,17024919,1,0,0,1,1,0,1,1,0,27,0,1,77
34.60984039,1,17050294,,,,,,,1,0,1,,,1,54
68.19976044,0,17026229,0,1,0,1,0,0,0,1,0,21,0,1,41
48.08411026,1,17034027,1,1,0,1,0,1,,,,,,,
57.29068756,1,17050294,1,0,0,1,0,1,,,,,,,
38.07773209,0,17050715,0,1,0,1,0,0,0,1,0,61,0,1,60
60.99438095,1,17052050,0,1,0,1,1,1,,,,,,,
46.03070068,1,17052050,0,0,0,0,1,1,1,1,0,52,0,0,48
39.12730408,0,33058180,,,,,,,0,0,0,44,1,0,54
63.35525513,1,23011769,1,0,0,0,0,1,,,,,,,
66.45006561,0,23012676,1,1,0,0,0,1,,,,,,,
54.40562057,1,23034009,1,0,0,0,0,1,0,1,0,42,0,1,54
40.4416008,0,23060174,1,0,0,,1,,,,,,,,
57.95993042,0,23060174,1,1,0,0,0,1,,,,,,,
42.76429749,0,33058180,,,,,,,0,1,0,66,0,0,77
52.67881393,0,23065214,1,0,0,0,0,1,,,,,,,
49.07306671,0,23065214,0,0,0,0,0,1,1,1,1,31,1,1,77
37.31006241,0,23065214,0,0,0,0,1,1,1,1,0,25,0,0,73
31.98743248,0,23065214,0,0,0,1,1,0,0,0,0,20,0,1,29
51.54169464,1,23065842,1,0,,1,1,1,,,,,,,
69.59580231,1,23065842,0,1,0,0,0,0,,,,,,,
61.37866211,1,23065842,1,0,0,1,0,0,1,1,1,,0,1,
38.47125626,0,23067268,0,0,1,0,1,1,,,,,,,
48.02554703,0,23067268,1,0,1,0,0,0,,,,,,,
45.60735703,0,23067268,0,0,1,0,0,0,,,,,,,
54.75189972,0,23067268,1,0,1,1,0,0,,,,,,,
53.8968544,0,33058180,,,,,,,0,0,0,45,0,0,60
52.54226303,0,23067268,1,0,,1,0,0,,,,,,,
64.48992157,0,23067268,1,1,1,0,0,1,0,1,0,49,0,1,52
35.97476578,0,23067268,1,0,0,1,0,0,1,1,0,15,1,1,46
37.04359055,0,23067268,0,0,0,0,1,1,1,1,0,35,0,1,54
53.76264954,1,23070218,1,0,0,0,1,1,,,,,,,
84.70291901,1,23070218,0,0,0,0,1,1,,,,,,,
51.38271332,1,23070218,1,1,0,0,1,1,,,,,,,
54.0007782,1,23070218,0,0,0,0,1,1,,,,,,,
41.99492264,0,33058180,,,,,,,0,0,0,38,1,1,84
72.84905243,0,33058180,,,,,,,1,1,0,69,0,1,67
52.2061615,0,33058180,,,,,,,0,1,0,63,0,0,58
64.69583893,1,23070382,1,0,0,1,1,0,0,0,0,,0,,
71.24481964,1,23070820,1,1,1,1,0,1,,,,,,,
60.7980957,1,23070820,0,1,0,0,1,1,,,,,,,
49.5704689,0,23071095,1,1,,1,1,1,,,,,,,
52.04211807,0,23071095,0,1,1,0,0,1,1,0,0,59,0,1,56
57.65999985,1,23071354,0,0,1,0,1,1,,,,,,,
68.85362244,1,23072024,1,1,1,0,0,1,,,,,,,
49.63296127,1,23072067,1,0,0,1,0,,0,1,1,9,0,1,65
36.09833908,1,23073039,1,1,0,1,0,1,,,,,,,
64.13565826,1,23073039,1,1,1,1,0,1,,,,,,,
47.34617233,1,33058199,,,,,,,0,0,0,13,0,0,33
65.06537628,1,23073039,1,1,1,1,0,0,,,,,,,
60.03172684,1,23073039,1,0,1,1,1,1,,,,,,,
71.52628326,1,23073039,0,1,0,1,0,0,0,0,1,,0,1,50
57.60399246,1,23073411,0,0,0,1,1,1,,,,,,,
69.04563141,0,23077387,0,0,0,0,1,1,,,,,,,
46.2613678,0,23077387,0,1,,1,1,1,,,,,,,
71.67408752,0,23077883,1,1,0,1,0,1,,,,,,,
57.80174255,1,17050294,,,,,,,1,1,0,44,0,1,77
59.0598526,0,23077883,1,1,0,0,1,1,,,,,,,
59.76629639,0,23077883,0,0,0,1,1,0,,,,,,,
68.69960022,1,23078707,1,1,1,0,0,0,,,,,,,
45.62468719,1,23078758,1,0,0,0,0,1,,,,,,,
61.80707932,1,33058199,,,,,,,0,0,0,40,0,1,69
43.79278183,0,23100133,1,0,0,1,1,1,,,,,,,
63.57256699,1,23131802,0,0,0,0,0,1,,,,,,,
63.29915619,1,23131802,0,0,0,1,1,1,1,1,1,,0,1,50
43.90321732,0,23140780,0,0,0,0,1,1,,,,,,,
72.6897049,1,23142804,0,1,0,1,0,0,,,,,,,
43.9560051,1,23162813,0,0,0,1,0,1,1,1,0,20,0,1,
60.30381393,1,23162813,1,0,1,1,1,1,1,1,,62,0,1,82
59.77542877,0,23163330,0,1,0,,0,1,,,,,,,
36.59232712,0,23163402,0,1,1,1,0,,1,1,0,57,0,1,69
42.04855728,1,23163410,0,0,0,0,1,1,,,,,,,
66.71508789,1,23163410,0,1,1,0,0,1,0,1,1,,0,1,
64.89376831,1,33058199,,,,,,,0,1,0,42,0,1,18
46.69906616,1,23163410,0,0,0,0,1,1,0,1,0,22,0,0,10
36.93917847,0,23165774,1,0,0,1,1,1,,,,,,,
34.66171646,0,23169249,1,0,0,0,1,1,0,0,,14,0,0,
66.72130585,0,23174986,1,0,0,0,1,1,,,,,,,
66.16383362,0,23185287,1,0,0,0,1,1,,,,,,,
80.90557861,1,23186488,0,0,0,,0,,,,,,,,
78.34554291,0,23233885,1,1,1,0,0,1,,,,,,,
64.73692322,0,23233885,1,0,0,0,1,0,,,,,,,
34.0963974,1,33058199,,,,,,,0,0,0,63,0,1,60
34.64089584,1,23234814,0,1,0,1,1,1,0,0,0,15,0,1,39
35.40856934,0,23236477,0,1,0,1,0,1,,,,,,,
76.73949432,0,23241489,0,0,0,0,1,1,,,,,,,
54.57111359,0,23241489,0,0,0,0,0,1,,,,,,,
80.61752319,0,23241489,0,0,0,0,1,1,,,,,,,
69.28392029,0,23241489,1,1,1,0,1,1,,,,,,,
52.36427689,1,23252294,0,,0,1,1,0,1,1,1,51,0,1,88
60.54846954,0,23255269,1,1,1,1,0,0,,,,,,,
47.66488647,1,23264063,0,0,0,1,0,0,,,,,,,
43.38838196,0,31068292,0,0,0,0,1,0,1,1,0,,0,1,
94.93264771,0,31068454,1,1,0,0,0,0,,,,,,,
70.81047058,0,31068454,0,0,1,1,0,1,,,,,,,
69.40677643,1,31068535,1,1,0,0,0,0,,,,,,,
50.59946823,1,31068535,0,1,1,1,0,0,,,,,,,
54.98052597,1,31068535,1,1,1,0,0,0,,,,,,,
60.65208817,1,31068535,0,0,0,0,1,0,,,,,,,
56.52603531,1,31068535,0,1,1,1,0,0,,,,,,,
84.72633362,1,31068543,1,0,0,0,0,0,,,,,,,
37.53140259,1,31068608,1,1,1,0,0,0,,,,,,,
63.63181686,1,31068608,1,1,1,1,0,1,0,1,0,31,0,1,39
68.21043396,1,31068624,1,0,0,0,0,0,,,,,,,
46.72434616,1,31068624,1,1,0,1,0,1,1,1,0,,0,0,58
75.41027069,1,31068691,1,0,0,0,0,1,,,,,,,
78.51089478,0,31069191,0,1,1,0,0,0,,1,0,42,0,1,48
39.10490036,0,31069906,1,0,0,0,0,1,,,,,,,
36.52329636,0,31069906,0,0,0,0,1,1,,,,,,,
40.54631805,0,33004749,0,1,0,0,0,1,,,,,,,
66.16312408,1,33005478,0,1,0,0,1,1,,,,,,,
62.42273331,0,33007420,0,1,1,0,0,0,,,,,,,
34.73775482,1,33058571,,,,,,,1,0,0,57,0,0,39
50.83369827,0,33007420,1,1,1,1,0,0,,,,,,,
39.97934341,0,33007420,0,1,1,0,0,0,,,,,,,
70.62518311,0,33007420,0,0,0,1,0,1,0,1,0,63,0,0,37
40.06897354,0,33008418,1,1,0,1,1,1,,,,,,,
55.35102844,0,33008418,1,0,0,0,0,1,,,,,,,
39.87578583,0,33008892,0,0,1,1,1,1,,,,,,,
69.47039032,1,33058601,,,,,,,0,1,0,27,0,1,22
68.9777298,0,33008892,1,1,0,0,0,1,,,,,,,
61.37517166,1,33009120,1,0,0,0,0,0,,,,,,,
53.47912598,1,33009120,1,0,0,0,1,1,,,,,,,
51.53587341,1,33011311,1,0,0,0,1,1,,,,,,,
36.86465073,1,33011311,0,0,0,0,1,1,,,,,,,
49.19704819,1,33011311,0,1,1,1,1,1,1,1,0,33,0,1,46
51.28611755,0,33011427,1,0,0,1,1,1,0,0,0,,0,1,
49.09730148,1,33013160,0,0,0,0,0,0,1,1,1,45,0,1,77
46.48716736,1,17050294,,,,,,,0,0,0,47,0,1,65
49.76511002,1,33058601,,,,,,,0,1,0,27,0,1,22
38.95182419,1,33013160,1,0,0,0,0,1,1,1,0,39,1,1,82
65.88023376,0,33013772,1,0,0,1,1,1,,,,,,,
53.00003433,1,33013918,0,0,0,1,1,1,,,,,,,
45.75979996,0,33014736,0,0,1,1,0,0,,,,,,,
37.13755798,0,33014736,0,1,0,1,0,1,,,,,,,
33.58877563,0,33015309,0,1,1,0,0,0,,,,,,,
43.40195847,0,33015309,1,1,1,1,0,1,1,1,0,,1,0,
67.05883026,0,33016070,1,1,0,0,0,0,,,,,,,
54.6343956,0,33017000,1,1,0,,0,1,1,1,0,,0,,
40.64162445,1,33017107,1,0,1,0,0,1,0,1,0,32,0,1,62
61.42037582,0,33017522,1,0,0,1,0,1,,,,,,,
61.35641861,1,33017786,0,0,0,0,0,0,,,,,,,
39.95108795,0,33018332,1,0,0,1,1,1,1,1,0,57,0,1,60
34.56498718,0,33018332,0,1,1,1,0,0,0,1,0,,1,1,
37.75649643,1,33018367,,1,1,0,0,0,,,,,,,
48.36898422,1,33018367,1,0,0,1,1,0,,,,,,,
48.89360046,1,33018367,0,0,0,1,1,0,,,,,,,
64.70636749,1,33018367,0,1,1,0,1,0,,,,,,,
62.05076599,0,33018405,0,0,0,1,1,0,,,,,,,
46.45838547,1,33058679,,,,,,,1,1,0,59,0,1,27
67.67115784,1,33020140,1,0,0,0,0,1,,,,,,,
42.47027588,1,33025100,1,0,0,0,0,1,,,,,,,
42.16563797,1,33025100,0,0,0,0,0,0,,,,,,,
37.41546631,0,33025320,0,0,0,0,0,0,,,,,,,
34.84846878,0,33025320,0,0,0,0,0,1,,,,,,,
39.55762863,0,33025320,1,1,1,1,0,0,,,,,,,
42.75388718,0,33025320,0,1,1,0,1,0,,,,,,,
33.5795517,0,33025320,1,1,1,1,0,0,,,,,,,
27.90477943,0,33025320,1,0,0,0,0,0,0,1,1,15,0,0,27
36.76912689,0,33025320,0,1,0,0,0,0,1,1,0,34,0,0,24
48.32684326,1,33025363,0,1,1,0,0,0,,,,,,,
64.84358215,1,33027137,0,1,0,0,0,1,0,,0,28,0,0,41
38.09700012,0,33027820,1,0,1,1,0,1,1,1,0,78,0,0,77
47.76974869,0,33028125,0,1,1,1,0,,,,,,,,
24.41745949,0,33028125,0,1,1,0,0,0,1,1,0,76,0,1,54
35.16001511,0,33028125,1,0,1,1,0,0,1,1,0,68,0,0,33
39.03672028,0,33028125,1,0,0,0,0,1,1,1,,,0,,33
39.51840591,0,33030286,0,0,1,1,1,0,,,,,,,
44.11497116,0,33030286,1,1,1,1,1,,,,,,,,
48.40406799,0,33030286,1,1,0,1,1,1,1,1,1,38,0,1,48
42.28409195,0,33030286,0,1,1,0,0,1,0,1,0,61,0,1,22
39.85448074,0,33030286,1,1,1,1,0,1,1,1,0,,0,1,
53.61297607,0,33031720,1,1,1,1,0,1,,,,,,,
47.09947968,1,33058679,,,,,,,1,1,1,38,0,0,56
65.81314087,1,33038791,1,1,1,1,0,1,0,0,0,39,0,0,52
58.14922333,0,33038880,0,1,1,1,1,0,,,,,,,
42.52980423,0,33039585,1,1,0,1,0,0,,,,,,,
55.42756653,1,33044880,1,0,0,1,0,1,,,,,,,
39.1439743,1,33044953,1,0,0,0,1,1,,,,,,,
27.38868332,1,33044953,,,,,,,0,0,0,,,,73
33.39653778,1,33045062,0,1,1,1,0,1,,,,,,,
30.59841728,0,33045291,0,1,0,,0,1,,,,,,,
40.34059143,0,33045445,1,1,1,0,1,1,,,,,,,
33.5333519,0,33058741,,,,,,,0,0,0,51,0,1,41
40.81179428,0,33045445,1,0,0,1,0,1,0,0,1,81,0,0,69
38.85907364,0,33046522,1,0,0,0,1,1,,,,,,,
67.80817413,0,33046654,0,0,1,1,0,0,,,,,,,
46.91867828,1,33046743,0,0,0,1,1,1,,,,,,,
44.18592072,1,33058750,,,,,,,1,1,0,25,,0,35
53.89519501,0,33047936,0,0,0,0,0,0,1,1,0,37,0,1,39
39.32886505,1,33048509,1,0,0,1,0,1,0,0,1,20,0,0,37
27.01209641,0,33049718,1,1,1,1,1,0,,,,,,,
52.34754944,0,33049980,1,0,0,0,0,0,,,,,,,
64.62489319,1,33058750,,,,,,,0,1,0,54,0,1,56
69.52783966,0,33049980,0,0,0,0,0,1,0,1,1,56,1,1,71
41.08486557,0,33050805,1,1,1,0,1,1,0,0,0,44,0,0,54
34.86384964,1,33051879,0,1,0,1,1,0,,,,,,,
52.84470367,1,33051879,1,1,1,0,0,0,0,1,0,,0,1,35
63.91893387,0,33052441,1,1,1,0,1,1,,,,,,,
37.5802269,0,33052441,0,0,0,0,0,0,,,,,,,
53.18228531,0,33052441,1,1,1,0,1,1,,,,,,,
28.67405128,0,33052441,0,1,0,0,0,1,1,1,1,73,0,0,41
34.59132385,0,33052441,1,1,1,0,0,0,0,0,0,47,0,1,67
88.26779175,1,33053910,0,0,0,0,0,0,,,,,,,
66.57578278,1,33053910,1,0,0,0,1,1,,,,,,,
69.78338623,1,33053910,0,1,1,0,0,0,1,1,0,,0,1,
59.96815109,0,33056480,1,0,0,1,1,1,1,1,0,,0,1,
40.82769012,0,33060738,,,,,,,0,0,0,69,0,1,60
78.6828537,1,33058601,0,1,1,1,0,0,,,,,,,
47.45395279,1,33058601,1,0,0,1,0,0,0,0,0,34,0,1,43
36.43350601,1,33062250,1,0,0,,0,0,,,,,,,
25.53082466,1,33062250,1,0,,1,0,1,,,,,,,
42.48789978,0,33060738,,,,,,,1,1,0,50,0,0,24
35.69136047,1,33062250,1,0,1,0,0,1,,,,,,,
43.65511703,1,33062250,0,0,0,1,0,0,,,,,,,
55.03045273,1,33062250,0,0,0,1,0,0,,,,,,,
44.94663239,1,33062277,1,0,0,,0,,,,,,,,
44.5775795,1,33062277,0,1,0,1,0,0,,,,,,,
35.94526672,1,33062277,0,1,1,0,0,0,,,,,,,
31.16784096,1,33062277,1,1,0,1,0,1,,,,,,,
63.31562424,1,33063397,1,0,0,0,0,1,0,0,,52,,,31
44.13444138,0,33065217,1,0,1,1,0,0,,,,,,,
31.12697792,0,33065217,0,0,1,1,0,0,,,,,,,
36.5032692,0,33065217,0,1,1,1,0,0,,,,,,,
33.02799988,0,33065217,0,0,0,1,1,1,0,0,0,22,0,1,67
32.88448715,1,33066035,0,1,1,1,0,0,,,,,,,
35.03278732,1,33063397,,,,,,,1,1,,16,1,1,
48.0942688,0,33069964,1,0,1,1,0,0,,,,,,,
27.80253983,0,33069964,0,1,1,1,0,1,,,,,,,
31.8222332,0,33069964,0,1,1,1,0,1,,,,,,,
44.28354263,0,33069964,1,0,0,1,0,0,,,,,,,
56.39921951,0,33069964,0,1,0,1,0,0,,,,,,,
64.06587982,1,33071594,0,1,0,,0,,,,,,,,
54.11250687,1,33071594,1,0,1,0,0,0,,,,,,,
35.83598709,1,33071969,0,1,1,1,0,0,,,,,,,
51.46471786,0,33074186,1,1,1,1,0,1,,,,,,,
27.5317421,0,33074186,1,0,0,1,1,0,,,,,,,
46.72283554,0,33074186,1,1,1,1,0,0,,,,,,,
44.17430878,0,33074186,1,1,1,1,0,1,,,,,,,
41.29906464,1,33074232,1,0,0,1,1,1,,,,,,,
33.92040634,1,33074232,0,0,0,1,1,0,,,,,,,
43.94622421,0,33075166,1,1,1,0,0,1,,,,,,,
74.55160522,0,33075166,1,1,0,0,0,0,0,1,0,29,0,0,46
63.8748436,0,33075174,1,1,1,0,0,1,,,,,,,
47.36196136,1,33075220,1,1,0,1,0,1,,,,,,,
45.56399918,1,33075220,0,0,1,0,0,0,,,,,,,
65.15222168,1,17052050,,,,,,,1,1,0,41,0,1,46
30.95689583,0,33075832,0,0,1,1,1,1,,,,,,,
44.65322495,1,33077100,0,0,0,0,0,1,,,,,,,
84.4041748,1,33077100,1,1,1,0,0,1,,,,,,,
71.70457458,0,33079331,0,0,0,0,0,0,1,1,1,61,0,1,54
30.59741974,0,33079366,0,0,0,1,1,0,,,,,,,
56.0778656,0,33079366,1,1,1,0,0,0,,,,,,,
36.36978531,0,33079366,0,0,0,0,0,1,,,,,,,
